index,rate
47779,1.7333333333333334
47871,23
48060,13.1
48064,0.03333333333333333
48081,2
48126,59.1
48902,100.23333333333333
49002,4.333333333333333
50246,7.233333333333333
50892,0.06666666666666667
51360,42.8
52001,16.366666666666667
52744,0.03333333333333333
53132,0.4666666666666667
53394,19.2
53467,4.566666666666666
53886,114.83333333333333
54114,0.06666666666666667
54498,32.56666666666667
55785,4
56395,15.4
56476,21.333333333333332
56483,41.03333333333333
56488,47.06666666666667
57206,68.66666666666667
57753,21.866666666666667
57884,4.333333333333333
58439,30.033333333333335
58766,0.06666666666666667
60755,19.033333333333335
61060,6.933333333333334
61477,1.5666666666666667
62116,1.9333333333333333
62398,0.6666666666666666
62909,39.06666666666667
63437,6.566666666666666
63540,21.233333333333334
64844,27.666666666666668
64890,19.466666666666665
65153,98.9
65170,21.533333333333335
65552,59.96666666666667
65561,35.03333333333333
65834,37.7
66104,0.03333333333333333
66152,48.333333333333336
66173,17.2
67856,26.933333333333334
67978,0.26666666666666666
68067,5.366666666666666
68349,47.43333333333333
68481,27.233333333333334
68980,29.466666666666665
68999,39.53333333333333
69033,46.36666666666667
69036,42.233333333333334
69760,5.966666666666667
70313,0.06666666666666667
70468,77.83333333333333
70808,14.933333333333334
70923,6.933333333333334
70928,23.033333333333335
70972,2.4
71069,13.766666666666667
71922,0.06666666666666667
71980,0.5
72081,20.133333333333333
72797,19
74085,0.23333333333333334
74665,6
74781,14.866666666666667
74807,2.533333333333333
75299,7.533333333333333
75316,14.833333333333334
75455,9.533333333333333
77021,101.06666666666666
77171,25.066666666666666
77369,3.466666666666667
78780,0.06666666666666667
79275,15.7
79461,6.433333333333334
79473,1.0333333333333334
79499,20.6
79565,2.466666666666667
79674,31.5
80241,0.06666666666666667
81095,45.13333333333333
81170,0.13333333333333333
83522,58.833333333333336
83658,18.533333333333335
83742,36.43333333333333
83861,10.233333333333333
84171,42.36666666666667
84511,31.233333333333334
84634,101.2
85199,32.63333333333333
85326,0.6666666666666666
85336,16.133333333333333
85345,9.666666666666666
85353,11.766666666666667
86214,98.33333333333333
86357,12.366666666666667
86485,4.4
87229,4.833333333333333
87671,1.5
87933,17.9
88340,3.2333333333333334
88808,74.9
88923,0.5666666666666667
88949,42.333333333333336
88957,3.2333333333333334
89304,103.26666666666667
89978,6.533333333333333
90032,0.03333333333333333
90267,3.7666666666666666
90982,97.26666666666667
91283,4.133333333333334
92350,5.266666666666667
92777,42.06666666666667
92786,0.03333333333333333
93164,17.2
93178,25.766666666666666
93220,12
93271,38.166666666666664
93344,0.8666666666666667
93745,16.066666666666666
93808,6.9
93880,96.33333333333333
93932,19
94000,29.2
94102,0.03333333333333333
94216,46.56666666666667
94232,84.66666666666667
94562,4.733333333333333
94829,8.3
94929,43.3
95408,3.1666666666666665
95683,8.466666666666667
96236,18.8
96488,8.4
96533,44.233333333333334
96746,27.333333333333332
97680,0.5666666666666667
97804,7.9
97952,27.966666666666665
97995,3.7666666666666666
98757,58.36666666666667
98926,47.63333333333333
98972,0.16666666666666666
99079,0.16666666666666666
99113,3.4
99123,37.733333333333334
99137,22.066666666666666
99364,63.9
99658,55.63333333333333
99707,3.6333333333333333
99781,11.533333333333333
100113,44.7
100323,15.533333333333333
100337,0.06666666666666667
100552,21.933333333333334
100853,98.2
101534,30.366666666666667
101737,72.6
101772,0.23333333333333334
102023,0.06666666666666667
102027,38.333333333333336
102632,92.7
102839,4.533333333333333
103228,3.9
103321,98.96666666666667
103452,57.666666666666664
103737,64.9
103786,8.866666666666667
103836,2.433333333333333
103849,4.766666666666667
104001,3.1
104575,25.466666666666665
104740,35.86666666666667
105952,2.6333333333333333
106218,16.866666666666667
106495,3.8333333333333335
106937,48.5
107188,3.966666666666667
107370,6.233333333333333
107941,28.433333333333334
108277,0.36666666666666664
108333,44.53333333333333
108450,1.9333333333333333
108563,16.166666666666668
109025,4.4
109376,29.233333333333334
109462,0.6666666666666666
109850,0.06666666666666667
109959,1.0666666666666667
110371,51.333333333333336
110609,16.666666666666668
110937,0.6333333333333333
111558,0.06666666666666667
111878,14.8
111912,1.4333333333333333
112076,11.133333333333333
112570,8.1
113040,2.433333333333333
113421,98.3
113605,2.3333333333333335
114497,3.966666666666667
114540,76.63333333333334
114756,48.666666666666664
114820,97.83333333333333
116836,1.1333333333333333
116888,13.733333333333333
116889,101.36666666666666
117066,58.8
117163,98.56666666666666
117375,24.666666666666668
118225,17
118669,9.433333333333334
119716,99.5
119892,4.3
120371,41.8
120456,18.233333333333334
120543,2.2
121134,0.03333333333333333
121193,45.9
121894,0.03333333333333333
122180,46.53333333333333
122751,0.06666666666666667
122941,29.5
123055,6.666666666666667
123241,4.433333333333334
123314,3.2
123317,16.4
123633,4.3
123773,49.56666666666667
124806,14.366666666666667
124808,13.2
124813,17.8
124864,0.06666666666666667
125103,27.4
125458,1.5666666666666667
125640,33.03333333333333
126175,79.33333333333333
126654,2.6333333333333333
126655,33.6
126657,55.766666666666666
127193,66.9
127194,0.03333333333333333
127195,0.3
127196,39.166666666666664
127198,0.06666666666666667
127200,29.566666666666666
